url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shandong-Huatai-New-Energy-Battery-Co-Ltd-/1S00OLVVK,,Chinese Mainland,,,,,,,Nicole Liu,Sales Manager,"Tangtou Town, Linyi, Shandong, 276032, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Notion-Information-Technology-Co-Ltd/1S00OGYDZ,,Chinese Mainland,,,,,,,Julia lan,,"Room 408, Building 2, Grand Global R&D Center, Lan Zhangheng Road, Pudong New Area, Shanghai, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Sibyl-Electronics-Co-Ltd-/1S00OSZPY,,Chinese Mainland,,,,,,,Dr Allen Liu,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shen-Zhen-Rone-Phoenix-Nest-Design-Development-Co-LTD/1S00OMDLW,,Chinese Mainland,,"Home Appliances, Homeware & Lifestyle Essentials",,,,,YONGJIE YI,,"No. 17, Lilin Chunxiao, Nanshan Street, Nanshan District, Shenzhen, Guangdong",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-TOPI-Electronic-Technology-Co-Ltd/1S00P85UD,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",,,,,,,Miss Jane Jiang,Marketing director,"TOPI Industrial Park, No 44 Hexiu West Road,Bao'anDistri,shenzhen, Guangdong China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ShenZhen-YouWei-Technology-Co-Ltd/1S00P5KNJ,,Chinese Mainland,,,,,,,tang mr,,"357, Floor 3, Hong Kong-Shenzhen International Cen District, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-AITA-Technology-Co-Ltd-/1X08ITE7,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",,"Consumer Electronics, Gifts, Toys & Sports Supplies, Telecommunication",,,,,Mr - Liu,Manager,"Xintang 3rd Industrial Zone, Dakang Village, Henggang Town,Shenzhen,",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Buxingzhe-Electronic-Technology-Co-Ltd/1S00OX1X8,,Chinese Mainland,,,,,,,Dr yizhou huang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Derunhetong-Technology-Co-Ltd/1S00P5PWN,,Chinese Mainland,,Watches & Clocks,,,,,zhihui lv,,"501,No. Haishen Industrial Zone, Songyuanxia Community,Guanhu Street, Longhua District,Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHENZHEN-FLYLINK-ELECTRONICS-CO-LTD/1X08ZCW4,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",2014.0,,"Chinese Mainland, Eastern Europe, Hong Kong, Japan, North America, Taiwan, Western Europe",16 - 25,"US$ 1,000,000 - 4,999,999",Findview ODM OEM,Mr Steven Xu,Manager,"Room 2004, Minzhi Street, Longhua, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GOLDEN-TREES-TECHNOLOGY-CO-LTD/1X0AN43L,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2007.0,"Baby Toys, Educational Toys, Festive Supplies, Gifts / Souvenirs, Lights, Watches & Clocks","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 5,000,000 - 9,999,999","JSL ODM OEM Certificate Name Issued By Certificate Type Valid Date CE certification - - - RoHS - - - BSIC - - - CE certification - - - REACH - - - Show More View details Factory & Facility CE 外观专利 Normal Size Owl Kids Night Lights Mouse Shape Night Lights bear music speaker owl music bt speaker mid unicorn speaker player sleep white noise machine silicon rabbit sleep trainer fire truck nite lights train shape night lamps mini car shape kids night light 外观专利 bus night lights silicon alarm clock bear lamps alarm clock llama night lights 外观专利 Baby Silicone Rabbit Shape Night Lights Normal Cute Bear Night Lamps Stylish Penguin Night Lights Middle Size Unicorn Night Lights For Kids Fox Night Lights For Your Baby, Infants Middle Hippo Night Lamps",Ms Phoenix Xu,Sales Manager,"1#-2# Factory Building, No.3 Nan Tong Road, Bao Long Industrial Area, Tong Le Community, Bao Long Street, LongGang District, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Grace-Technology-Co-Ltd/1S00ONIZL,,Chinese Mainland,,Consumer Electronics View details Factory & Facility,,,,,Mr Zhang Kevin,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Guo-link-Technology-Co-Ltd-/1S00P65EP,,Chinese Mainland,,,,,,,ZIJIAN LIU,,"Room 10102,Workshop 4,No.1 Road,Shangxue Technolog Xinxue Community,BantianSub-district Road,Longgang Shenzhen Guangdong",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Junlan-Electronic-Ltd-/1S00O88V7,,Chinese Mainland,,,,,,,Mr Kai Lin,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kentro-Medical-Electronics-Co-Ltd/1X08RUKY,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",,"Consumer Electronics, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care, Sports Supplies",,,,,Mr Xiaoyun Yang,Marketing Manager,"No. 3 Xihu Industry Zone, Xikeng Village, Henggang Town, Longgang District, Shenzhen",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Leagend-Optoelectronics-Co-Ltd/1X0AWXDW,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2005.0,"Automobile Parts & Accessories, Automobile Security & Safety, Industrial Machinery, Parts & Raw Materials, Parts, Components & Electrical Supplies, Scientific, Testing & Laboratory Equipments","Eastern Europe, Hong Kong, Japan, Middle East, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 250,000 - 499,999","Quicklynks, Leagend, Roadi ODM OEM Certificate Name Issued By Certificate Type Valid Date Quality Management System Certifcate: ISO 9001:2015 - - - BSCI - - - CE Certificate - - -",Mr Alex Bai,Sales Manager,"Room 401, Floor 4th, Building 3, Dacheng Industrial Park, Jihua Rd, Longgang Dist, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Mgctech-Co-Ltd-/1X0AE2L9,,Chinese Mainland,,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics",,,,,Cici Huang,,"8F Hongrun Building, Jiacheng Road, No.83, Pinghu Town, Longgang District, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Senze-Electronics-Co-Ltd/1X08IY24,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2001.0,Consumer Electronics,"Australasia, Central & South America, Eastern Europe, North America, Western Europe",51 - 100,"US$ 1,000,000 - 4,999,999","SENZE, OEM/ODM ODM OEM Certificate Name Issued By Certificate Type Valid Date CE Certificate for Android Game Controller - - - EU-RED Certificate for PS4 BT Game Controller - - - View details Factory & Facility View All New Models PS5 Wireless Controller Nintendo Switch Controllers Switch Bluetooth Controllers",Miss He Helen,Marketing Manager,"No. 26, Rifu Road, Baishixia East Zone, Fuyong Town, Baoan District, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Sunfor-Technology-Co-Ltd/1S00OQYN5,,Chinese Mainland View details Factory & Facility,,,,,,,Mr Alex Huang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Waweis-Technology-Co-Ltd/1X0A0UE4,,Chinese Mainland,,"Consumer Electronics, Internet of Things",,,,,Noaman Yu,,"4F,4th Buiding, 968 Industrial District,Hengping Road, Longga, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiashan-Vocaudio-Tech-Co-Ltd-/1X0AICX3,,Chinese Mainland,,"Automobile & Transport, Automobile Electronics, Consumer Electronics",,,,,Heng Ju,,"No.268 Yunsixi Road, Jiaxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Hanin-Co-Ltd-/1S00OODCN,,Chinese Mainland,,,,,,,Miss Sandy Chen,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yingyuan-Power-Supply-Huizhou-Co-Ltd/1S00P5Q4Y,,Chinese Mainland,,,,,,,Jane miss,,"Building 3, Yingyuan Science and Technology Park, Village, Longzhen Town, Huiyang District, Huizhou China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yongkang-Z-J-Weighing-Instrument-Factory/1S00P5IF9,,Chinese Mainland,,,,,,,junjian si,,"The first room from the east, 4th floor, Building, No. 1 Xingan Avenue, Xialixi Industrial Base, Shizhu Town, Yongkang City, Jinhua City, Zhejiang Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHEJIANG-OULUN-ELECTRIC-CO-LTD/1S00OY9YX,,Chinese Mainland,,,,,,,Dr jinyan chen,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Jiaboer-Electronic-Technology-Co-Ltd/1X0APWSK,Manufacturer,"Hangzhou, Zhejiang, Chinese Mainland",,"Consumer Electronics, Home Appliances, Internet of Things, Parts, Electrical Electronic Supplies",,,,,Mr Jianyang Hua,,"NO.606 of Daqiao South Road, Dayuan Town, Fuyang District, Hangzhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Toshare-Technology-co-ltd/1S00OUM42,,Chinese Mainland,,,,,,,Miss miss emily,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Power-View-Ind-l-Ltd/1X0019PK,"Exporter, Manufacturer",Hong Kong,1992.0,"Consumer Electronics, Home Appliances, Internet of Things, Lights","Africa, Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility",,Mr MK Chan,Marketing Manager,"FLAT/RM B, BLK B, 8/F BILLION CENTRE 1 WANG KWONG ROAD KOWLOON BAY, KL",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pega-Ltd/1X07HOV5,Manufacturer,Hong Kong,2010.0,Consumer Electronics,Worldwide,,,Pega ODM OEM,Ms Peggy Lee,President,"Room D, 15/F., Leahander Centre, 28 Wang Wo Tsai Street, Tsuen Wan, N.T., Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ATC-Corporation-Limited/1X0BAQEG,"Exporter, Manufacturer, Wholesaler",Hong Kong,1997.0,"Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics, Gifts / Souvenirs, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies","Australasia, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Taiwan, Western Europe, Worldwide #OEM #ODM #MFi Licencee View details Factory & Facility Research & Development Quality Control Outstanding Import & Export Enterprise Awards 2014 – Innovation Excellence Award Outstanding Import & Export Enterprise Awards 2016 – E-Commerce Award Outstanding Import & Export Enterprise Awards 201 – E-Commerce Award",,,,Mr Kenneth Tse,COO,"Unit 2207, 22/F., Island Place Tower, 510 King's Road, North Point, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Align-Electrical-Group-Co-Ltd/1X04T6WM,"Exporter, Manufacturer",Hong Kong,2006.0,"Consumer Electronics, Home Appliances","Australasia, Eastern Europe, North America, Scandinavia, Western Europe",51 - 100,"US$ 500,000 - 999,999",Scientec Certificate Name Issued By Certificate Type Valid Date ISO9001/CE/GS/EMC/RoHS/ETL - - - View details Factory & Facility,Mr Raymond Yung,G.M.,"Flat 701, 7/F, Witty Commercial Building, 1A-1L Tung Choi Street, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fine-Offset-Electronics-Co-Ltd/1X06FHD8,"Exporter, Manufacturer",Hong Kong,2005.0,"Building Materials & Supplies, Consumer Electronics, Environmental Protection, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Industrial Machinery, Parts & Raw Materials, Internet of Things, Jewellery & Watch, Scientific, Testing & Laboratory Equipments, Sports Supplies, Watches & Clocks","Eastern Europe, North America, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999","ecowitt ODM OEM Certificate Name Issued By Certificate Type Valid Date GB/T1900A-2016/ISO9001:2015 Shenzhen Zhongbiao International Testing and Certification Co., Ltd ISO 9001 17 Nov 2023 - 16 Nov 2026 View details Factory & Facility View All GW2001 WFC01+GW2000 GW1106 HP2564",Mrs Alisa Wong,Sales Manager,"Suit 603, 6/F, Hangpont Commercial Building 31 Tonkin Street, Cheung Sha Wan KL., Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Globe-Audio-International-Limited/1X03RZNG,Manufacturer,Hong Kong,2001.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Telecommunication",Worldwide,101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 - - - EN 460000 & CE Marking - - - Others Sony's green partner - - - View details Factory & Facility",,Mr Nelson Lam,Sales Manager,"505-6 , World-Wide Industrial Centre,43-47 Shan Mei Street, Fotan, Shatin, New Territories, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Council-for-Testing-and-Certification/1X06GMDT,Government,Hong Kong,2009.0,"Government Organizations, Professional Services, Quality Inspection, Compliance & Testing Service Testing Inspection Certification Accreditation",,,,,Miss Gigi Lam,,"Units 801-04, 8/F, The Hub, 23 Yip Kan Street, Wong Chuk Hang",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/KAR-WI-ELECTRONICS-DEVELOPMENT-LTD/1X00D0V5,"Exporter, Manufacturer",Hong Kong,1992.0,"Consumer Electronics, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Appliances, Homeware & Lifestyle Essentials, Telecommunication",Worldwide,201 - 500,"US$ 5,000,000 - 9,999,999",,"Mr Choi, Benny&#x2F; Choi, Sunny",Sales Manager/Sales Manager,"Unit 05, 22/F, Hong Man Industrial Centre, 2 Hong Man Street, Chai Wan, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nan-Mei-Electric-Co-Ltd/1X006SSW,"Exporter, Manufacturer",Hong Kong,2004.0,"Consumer Electronics, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, North America, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999",xiongrun ODM OEM Certificate Name Issued By Certificate Type Valid Date ASTA - - -,Ms Sabrina Tan,Oversea Sales,"Flat C, 13/F., Sun Hing Steel Furniture Comm. Bldg., 55 Tong Mei Rd., Tai Kok Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pannex-Ltd/1X094NIL,"Distributor, Exporter, Manufacturer",Hong Kong,2013.0,"Bags, Handbags & Accessories, Consumer Electronics, Environmental Protection, Gift Packaging, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Printing & Packaging Equipment, Stationery, Telecommunication, Wedding Gifts & Accessories","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, North America, Other Asian Countries, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 250,000 - 499,999",Pannexscien ODM OEM GRS certifed Charging cable Eco Bamboo cable and group,Mrs Helen Liang,,"Flat 06, 9/F CC Wu Building 302-308 Hennessy Road WanChai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-PLUS-Creations-Company-Limited/1X0AO80C,"Exporter, Manufacturer",Hong Kong,2009.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Telecommunication","Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Middle East, North America, Southeast Asia",101 - 200,"US$ 5,000,000 - 9,999,999",SPLUS Certificate Name Issued By Certificate Type Valid Date CE SGS - - RoHs SGS - - View details Factory & Facility Research & Development Quality Control,Mr Tony Young,GM,"Rm410,4F LingNan Bldg, #18 HuaYing Bright Way Tower, No.33 Mong Kok Road, Kowloon City, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Smarti-Tech-Limited/1S00OBRMF,"Exporter, Manufacturer",Hong Kong,2019.0,"Consumer Electronics, Environmental Protection, Home Appliances, Homeware & Lifestyle Essentials, Lights, Personal Care","Hong Kong, Japan, Korea, North America, Scandinavia, Southeast Asia",1 - 5,"US$ 250,000 - 499,999",Smarti-Tech Mini Fan Handheld Fan Air Purifier Air Humidifier Aroma Diffuser Outdoor Camping Light Heater Fan,Ms Wenjun ZHOU,Director,"Room 303, 3/F, Kai Wong Commercial Building, 222 Queen's Road Central, Hong Kong Hong Kong SAR",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suntech-Enterprises-International-Limited/1X08LG6I,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,2006.0,"Art & Collectibles, Consumer Electronics, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Telecommunication, Video Games & Accessories",Worldwide,,,"SANDISK, JBL, Philips, Kodak,Logitech, Razar, FUJIFILM, Google, Amazon, SONY, SAMSUNG, KINGSTON, OEM",Mr Amos Lam,Manager,"RM D, 8/F, Yeung Yiu Chung (No.8) Ind. Bldg., No.20 Wang Hoi Rd., Kowloon Bay, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Talentone-HK-Ltd/1X05BXHS,Manufacturer,Hong Kong,1998.0,"Automobile & Transport, Automobile Parts & Accessories, Building Materials & Supplies, Consumer Electronics, Hand Tools, Home Appliances","Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Western Europe",201 - 500,,Home Talent View details Factory & Facility,Ms Grace Leung,Sales Manager,"Unit 3, 13/F, Nanyang Plaza, No.57 Hung To Road, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Willque-HK-Development-Limited/1X0B8QFF,"Buying Office, Exporter, Manufacturer",Hong Kong,2013.0,"Consumer Electronics, Gifts / Souvenirs, Home Appliances, Homeware & Lifestyle Essentials","Central & South America, Eastern Europe, North America, Western Europe",26 - 50,"US$ 1,000,000 - 4,999,999",Geniilife Research & Development Innovative & Design High Value Robust Supply Chain View details Factory & Facility Research & Development Quality Control,Mr Simon Au Yeung,Sale Manager,"Room 03, 1/F., Block A Hi Tech Industrial Centre, , 5-21 Pak Tin Par Street, Tsuen Wan, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiaxing-Dibeisi-Electroacoustics-Co-Ltd/1X00862G,"Exporter, Manufacturer","Jiaxing, Zhejiang, Chinese Mainland",1999.0,"Automobile & Transport, Automobile Electronics, Bags, Handbags & Accessories, Consumer Electronics, Gifts, Toys & Sports Supplies, Telecommunication","Australasia, Central & South America, Eastern Europe, North America, Scandinavia, Southeast Asia, Western Europe",201 - 500,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 - ISO 9001 - View details Factory & Facility",,Ms Diana Gu,Sales Manager,"Economic Development Zone, No.1515, Zhou'an Road, Jiaxing City, Zhejiang Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhangzhou-Eastern-Intelligent-Meter-Co-Ltd/1X006LJQ,"Exporter, Manufacturer","Zhangzhou, Fujian, Chinese Mainland",2003.0,"Building Materials & Supplies, Consumer Electronics, Homeware & Lifestyle Essentials, Industrial Machinery, Parts & Raw Materials, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Scientific, Testing & Laboratory Equipments",Worldwide,501 - 1000,"US$ 5,000,000 - 9,999,999",E-SUN ODM OEM View details Factory & Facility,Ms Shirley Feng,Sales Manager,"Eastern Technology Industrial Park, Jintang Road, Jinfeng Economic Development Zone, Zhangzhou City, Fujian Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Campus-Corp/1X00Q57E,"Exporter, Manufacturer","Taipei City, Taiwan",1991.0,"Baby Care & Nursery, Consumer Electronics, Furniture & Parts, Gifts, Toys & Sports Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Lights, Office Equipment, Packaging & Displaying Materials, Personal Care, Ride-On Toys, Sports Supplies, Stationery",Worldwide,101 - 200,"US$ 1,000,000 - 4,999,999","BEBELOVE, REVO-TECH, BREEZIER ODM OEM Certificate Name Issued By Certificate Type Valid Date EN-1888 - - -",Mr Patrick Lee,General Manager,"11F-3., NO 108, Minquan W. Rd., Datong Dist., Taipei City, Taiwan. Taiwan.",Taiwan
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cixi-Baofanly-Electrical-Co-Ltd-/1S00OGUUO,"Manufacturer, Wholesaler","Ningbo, Zhejiang, Chinese Mainland",1992.0,"Beauty Supplies, Personal Care","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",26 - 50,"US$ 1,000,000 - 4,999,999","Baofanly/tianwailaike Certificate Name Issued By Certificate Type Valid Date CE Cixi Baofanly Eletrical Co.,LTD Others 01 Apr 2022 - (N/A) BSCI CIXI BAOFANLY ELECTRICAL CO.,LTD TÜV Rheinland 22 Aug 2023 - 21 Aug 2024 View details Factory & Facility Research & Development Quality Control CORDLESS HAIR STYLING TOOLS cordless hair straightener vedeo",Miss Sunny Lou,sales manager,"Chengzhong Village,Zhouxiang Town, Cixi, Ningbo,Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGGUAN-JIAXI-OFFICE-MACHINE-CO-LTD-/1S00OI1DW,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",2005.0,"Home Appliances, Office Equipment","Australasia, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Southeast Asia, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999",JACC OEM ODM Private Label Manufacturing Tooling & Mold Development Mass Production Scaling Electrical Safety Engineering Precision Mechanical Design Quality Control Systems Certificate Name Issued By Certificate Type Valid Date ISO9001 WIT ISO 9001 11 Jul 2023 - (N/A) View details Factory & Facility Research & Development Quality Control,Mr James Dong,,"No.19 Fujiang Er Road,Hengjiang Chashan, Dongguan",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Shunde-Guanyuda-Power-Supply-Co-Ltd/1X04OVD2,Manufacturer,"Foshan, Guangdong, Chinese Mainland",2004.0,"Automobile & Transport, Consumer Electronics, Environmental Protection, Lights, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Telecommunication","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999",GVE ODM OEM Certificate Name Issued By Certificate Type Valid Date CE certificate for AC/DC Adapter - - - TUV Certificate for AC/DC Adapter - - - GS Approvals for 90W Switching Power Supply - - - View details Factory & Facility Quality Control,Miss Jane Chen,Sales,"Xichong Industry Area, Lunjiao, Shunde, Foshan City, Guangdong, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Yisihang-Electrical-Technology-Co-Ltd/1X05W8SK,"Exporter, Manufacturer","Foshan, Guangdong, Chinese Mainland",2009.0,"Consumer Electronics, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",,,,,Ms Diana Wei,Marketing Manager,"4F, Block A, Lege Industrial Park North Yucheng Road, Lunjiao Town, Shunde District, Foshan City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fuzhou-Guanzhou-Electronic-Co-Ltd/1X00F0S8,"Exporter, Manufacturer","Fuzhou, Fujian, Chinese Mainland",1998.0,"Environmental Protection, Lights, Sports Supplies","Eastern Europe, Hong Kong, Japan, Korea, North America, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999",FGE Certificate Name Issued By Certificate Type Valid Date BSCI amfori BSCI 20 Dec 2023 - 20 Dec 2024 ISO9001 SGS ISO 9001 07 Jan 2024 - 06 Jan 2027 View details Research & Development Quality Control,Mr Kuki Wang,Customer Manager,"NO.170 Jinyan Road, Jianxin Town, Cangshan District, Fuzhou City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fuzhou-Paide-Technology-Co-Ltd/1X09FPP8,"Exporter, Manufacturer","Fuzhou, Fujian, Chinese Mainland",2004.0,"Consumer Electronics, Educational Toys",,,,,Ms Linna Zheng,Manager,"Rm 1903, Biaoli Building, No.99 Hudong Road, Fuzhou City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Titan-Smart-Electrical-Appliance-Co-Ltd/1X08FPQ7,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",2004.0,"Consumer Electronics, Gifts / Souvenirs, Home Appliances","Australasia, Japan, North America, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999",Aromacare/OEM/ODM ODM OEM,Mr Hill Do,Sales Manager,"3rd Fl. Building No.2, 1 Xinhua Road, Sanjiao, Zhongshan City, Guangdong Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONT-Electrical-Co-Ltd/1X00FT0L,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",1997.0,"Consumer Electronics, Lights, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Plastic Packaging","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Taiwan, Western Europe, Worldwide",501 - 1000,,HONT ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9002 - - -,Ms Claire Wang,General Manager,"XiaMei Industrial Zone, Liushi, Wenzhou City, Zhejiang Province, China.",Chinese Mainland
